0.0092
0.0093999999999999
0.0091
0.0087
0.0089
0.0084
0.0091
0.0086
0.0086
0.0081999999999999
0.0083
0.008
0.0084
0.0081999999999999
0.0087
0.0083
0.0084
0.0081999999999999
0.0083
0.0086
0.0085
0.0085
0.0086
0.0081
0.0084
0.0083
0.0083
0.009
0.0086
0.0085
0.0084
0.0085
0.0085
0.0085
0.0086
0.008
0.0088
0.0085
0.0081
0.0083
0.0087
0.0084
0.0085
0.0083
0.0086
0.0085
0.0084
0.0081
0.0085
0.0084
0.0081999999999999
0.008
0.0084
0.0086
0.008
0.0085
0.0085
0.0085
0.0085
0.0085
0.0086
0.0086
0.0089
0.0085
0.0091
4.97
8.97
12.88
16.97
20.79
28.66
37.02
44.67
53.61
59.95
70.88
81.83
88.98
92.86
100.0
